query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_comments,n_words,min.Valence,min.Arousal,min.Dominance,max.Valence,max.Arousal,max.Dominance,mean.Valence,mean.Arousal,mean.Dominance,std.Valence,std.Arousal,std.Dominance
11,2.6302083333333335,1759.546875,0.575321875,-0.2081625,AMG1608,Pussy Galore,Dick Johnson,1518,1275,0.0,0.069,0.12,1.0,0.971,0.954,0.6705589285714286,0.46900892857142856,0.5257999999999999,0.22277101062739726,0.1674009410197749,0.15882371501386375
12,1.3376623376623376,27152.717532467534,0.536174194,0.011248387,AMG1608,Red Hot Chili Peppers,Give It Away,18114,5050,0.0,0.118,0.125,1.0,0.971,0.953,0.6269515011547345,0.46594341801385686,0.5206039260969977,0.22109158503801662,0.17340116949116818,0.1674342495285949
13,1.8280542986425339,698.8235294117648,0.357346667,0.444516667,AMG1608,Louis Armstrong,Heebie Jeebies,680,2628,0.02,0.073,0.087,1.0,0.959,0.981,0.6294556962025316,0.4385810126582279,0.5135569620253164,0.20794790694241838,0.16214047608878837,0.16169462579516317
14,0.42900302114803623,278771.5589123867,-0.36216,-0.211066667,AMG1608,Roberta Flack,The First Time Ever I Saw Your Face,176998,1711,0.02,0.123,0.102,1.0,0.948,0.991,0.6669860813704496,0.46903640256959317,0.5356488222698073,0.21731142129523867,0.16245902034956256,0.16406976012758132
15,2.032258064516129,546.6290322580645,0.417813793,0.244262069,AMG1608,The Dead Milkmen,Punk Rock Girl,371,741,0.031,0.108,0.12,1.0,0.93,0.923,0.6452807017543861,0.4621929824561403,0.5228157894736842,0.20309655620724523,0.16410924408637645,0.1545271307045173
16,0.7760416666666666,19452.630208333332,-0.48002,-0.02614,AMG1608,Duke Ellington,After All,17459,12720,0.0,0.09,0.114,1.0,0.943,0.963,0.6558492822966506,0.46643899521531096,0.5313875598086124,0.21158317685965303,0.16779142273495487,0.1642480322091478
17,1.6303030303030304,3597.3424242424244,0.21475,0.30284,AMG1608,The Moody Blues,Tuesday Afternoon (Forever Afternoon),3279,3403,0.01,0.112,0.102,1.0,0.931,0.991,0.6588529218647405,0.45506959947472087,0.5385929087327643,0.21589675626473828,0.1566742828136595,0.16189084673684004
18,1.381578947368421,1696.3684210526317,0.428216667,0.290823333,AMG1608,Little Jimmy Dickens,May the Bird of Paradise Fly up Your Nose,676,3655,0.0,0.135,0.116,1.0,0.945,0.943,0.6636146666666667,0.4480226666666667,0.519024,0.19600839073163467,0.16934408377965393,0.16980988178529516
19,0.527027027027027,55001.18243243243,0.51092069,0.358775862,AMG1608,MC5,High School,69309,2145,0.021,0.091,0.096,1.0,0.939,0.991,0.6753829787234042,0.4674728132387707,0.5446489361702128,0.20745461588203254,0.16978128246479332,0.16391892473549505
20,1.1356589147286822,3852.391472868217,0.415489655,0.354517241,AMG1608,The Allman Brothers Band,Ramblin'' Man,2521,21528,0.0,0.112,0.102,1.0,0.971,0.945,0.6538754480286737,0.4432069892473118,0.5230098566308243,0.20866071262475988,0.15953072208019833,0.16365402336833368
21,1.628158844765343,9871.28880866426,-0.220451724,-0.213693103,AMG1608,Bobby Bare,500 Miles Away from Home,7167,91378,0.0,0.09,0.148,1.0,0.945,0.991,0.638243373493976,0.46482088353413653,0.5454650602409639,0.2238211907939404,0.16636984005306688,0.15996130392728158
22,0.8620689655172413,245147.61034482758,0.453658621,-0.142351724,AMG1608,Kevin Ayers,Stranger in Blue Suede Shoes,133809,7140,0.01,0.069,0.102,1.0,0.931,0.938,0.6356745061147695,0.4599031044214487,0.512414863593603,0.2341057259888936,0.16682445361423134,0.16944450075834852
23,2.564814814814815,38335.41203703704,-0.204753333,-0.05573,AMG1608,The American Analog Set,Magnificent Seventies,18802,2850,0.0,0.09,0.087,1.0,0.945,0.953,0.6354445927903871,0.45326568758344454,0.5175687583444593,0.21628493334916174,0.1578987445812519,0.15604985880935232
24,1.2947976878612717,3162.4046242774566,-0.096996296,0.195296296,AMG1608,James Taylor,Carolina in My Mind,3465,4753,0.0,0.073,0.045,1.0,0.958,0.972,0.6632696929238985,0.4476548731642189,0.5248825100133512,0.20972936571462428,0.16467742312469932,0.15794299666303038
25,0.6113074204946997,37370.233215547705,0.209333333,-0.080992593,AMG1608,Soft Cell,Tainted Love,16580,3081,0.0,0.09,0.081,1.0,0.942,0.991,0.6498819444444445,0.4680178571428572,0.5288382936507936,0.22098045708724443,0.16983845843865195,0.15941271513165306
26,1.621761658031088,3233.2176165803107,0.232566667,-0.247937037,AMG1608,Adam Ant,Desperate But Not Serious,2483,2701,0.0,0.16,0.102,1.0,0.945,0.953,0.6739824780976219,0.47578973717146433,0.5340563204005007,0.21037067105818336,0.16618429949397076,0.16369852963141174
27,1.6463022508038585,31144.43729903537,-0.200874074,0.087755556,AMG1608,Neil Young,Harvest Moon,24547,3240,0.0,0.09,0.102,1.0,0.971,0.953,0.6619225159525979,0.46140929808568826,0.5159498632634458,0.2202809346235568,0.16884311495649224,0.15346983774394504
28,1.944767441860465,4457.040697674419,-0.47532963,-0.348396296,AMG1608,Tori Amos,Me and a Gun,7319,13695,0.0,0.082,0.102,1.0,0.971,0.991,0.6086591454632742,0.4765895343254921,0.5278843014882382,0.24141007875706885,0.18264026632616573,0.15965683828713298
29,1.201219512195122,26760.95731707317,0.201381481,0.197659259,AMG1608,Sylvia,Nobody,18440,2701,0.012,0.082,0.148,1.0,0.945,0.972,0.679264048747461,0.4592498307379824,0.5280561949898444,0.21283767530792103,0.16100781599229333,0.1526182165100724
30,2.010025062656642,5097.80701754386,0.335448148,0.263133333,AMG1608,Cocteau Twins,Heaven or Las Vegas,8361,159330,0.0,0.082,0.102,1.0,0.971,0.954,0.638459659090909,0.4584323863636363,0.5284818181818182,0.2134641870311094,0.16474272317840694,0.16800993402060713
31,1.0084985835694051,24563.637393767705,0.175744444,0.239377778,AMG1608,P.M. Dawn,Set Adrift on Memory Bliss,25414,5253,0.0,0.073,0.087,1.0,0.943,0.972,0.6490780780780782,0.4533863863863864,0.5234184184184184,0.21530050283953314,0.15775546401855714,0.15718853511705488
32,5.068322981366459,1787.8757763975154,-0.280896296,0.194459259,AMG1608,Lefty Frizzell,Look What Thoughts Will Do,1215,12880,0.03,0.13,0.136,1.0,0.94,0.963,0.6371313755795982,0.4564049459041731,0.5259644513137558,0.20839077453640298,0.16341662601984747,0.1620106930995826
33,1.2850678733031675,1099.2036199095023,-0.455003704,0.03887037,AMG1608,Mojave 3,Love Songs on the Radio,830,2080,0.0,0.069,0.045,1.0,0.94,0.958,0.6556064690026955,0.45480188679245276,0.5396239892183288,0.21501107867432648,0.16243659150032536,0.16571647939326736
34,1.447887323943662,7428.239436619719,0.068237037,0.109311111,AMG1608,Bob Dylan,Forever Young,6895,3741,0.0,0.073,0.081,1.0,0.952,0.963,0.6626564651874522,0.45589594491201224,0.5410627390971691,0.22131949208087864,0.1622800828972438,0.1650893740392435
35,9.735376044568245,44797.42896935933,0.561237037,-0.01162963,AMG1608,Kiss,Rock and Roll All Nite,33848,2850,0.0,0.073,0.081,1.0,0.939,0.938,0.6583153910849453,0.4551227922624054,0.5184861227922625,0.21501418543827003,0.1654787363442678,0.15480072728903396
36,1.1764705882352942,7752.474264705882,-0.145625926,0.022874074,AMG1608,"Miles Davis Quintet, Miles Davis",Footprints,5278,12880,0.012,0.118,0.102,1.0,0.94,0.96,0.6466055045871559,0.4677264386989157,0.5449499582985822,0.2116108628241157,0.1630870550937227,0.1616438690411091
37,1.0643564356435644,7989.346534653465,0.605448148,0.071766667,AMG1608,Judas Priest,Living After Midnight,3576,3486,0.0,0.073,0.096,1.0,0.971,0.991,0.6479556171983356,0.47606796116504857,0.5468183079056866,0.20384901336443417,0.16705963535143384,0.15923472889598325
38,0.926829268292683,11059.19918699187,0.540433333,-0.019325926,AMG1608,Public Enemy,Bring the Noise,10444,1431,0.0,0.163,0.045,1.0,0.953,0.963,0.6194470246734398,0.47647314949201747,0.5201582002902758,0.22706112253501545,0.17698715526768183,0.15966524645226746
39,2.1122448979591835,24533.591836734693,-0.214459259,0.347488889,AMG1608,The Rolling Stones,You Can''t Always Get What You Want,14787,3240,0.0,0.073,0.131,1.0,0.959,0.931,0.6443679906542056,0.464714953271028,0.5266705607476636,0.21939689017542582,0.16833920242885725,0.1651755936055931
40,1.8563218390804597,4393.795977011494,-0.197988889,0.124544444,AMG1608,Big Star,Thirteen,4579,3655,0.0,0.112,0.121,1.0,0.948,0.991,0.634203548085901,0.4646283846872082,0.5280905695611579,0.2226784354899664,0.16978336415844286,0.1650318468692548
41,0.9657142857142857,7444.6,0.3764,-0.371513333,AMG1608,Public Enemy,Black Steel in the Hour of Chaos,4632,7140,0.0,0.102,0.121,1.0,0.941,0.971,0.6088404522613065,0.4631030150753769,0.5387298994974874,0.21903819125778212,0.17283236344080094,0.16806858037321887
42,0.9156626506024096,10258.484939759037,0.164881481,-0.073181481,AMG1608,Morrissey,Everyday Is Like Sunday,11072,5778,0.0,0.112,0.087,1.0,0.951,0.991,0.6288251561106155,0.4645673505798394,0.5350267618198038,0.22903479486633077,0.1757833822315917,0.17099417073696602
43,2.288961038961039,2575.9220779220777,0.367981481,0.157955556,AMG1608,Urge Overkill,Sister Havana,2729,5886,0.0,0.112,0.102,1.0,0.971,0.991,0.6114906396255849,0.4719781591263651,0.518182527301092,0.2340626369653343,0.17195861516820374,0.16853567179889647
44,2.359259259259259,59549.17407407407,0.476725926,-0.085274074,AMG1608,The Clash,London Calling,35555,6441,0.0,0.082,0.096,1.0,0.945,0.973,0.6316444906444907,0.466072765072765,0.5344823284823285,0.21494734349207026,0.1753857259537074,0.1682198285505291
45,2193.3603896103896,1153111.9837662338,-0.482544444,-0.298092593,AMG1608,The Jesus and Mary Chain,Taste of Cindy,2109087,4278,0.012,0.09,0.113,1.0,0.951,0.938,0.6437934386391253,0.46479100850546784,0.5236111786148239,0.21833882039659364,0.16915981751190354,0.1679813075322351
46,5.054662379421222,2747.183279742765,-0.3876,-0.222707407,AMG1608,Red House Painters,Down Colorful Hill,2769,1176,0.0,0.091,0.081,1.0,0.959,0.981,0.6195542064180399,0.4580381613183001,0.5083018213356462,0.22924658239549917,0.1751155777089478,0.16214433558072872
47,1.3580246913580247,30957.327160493827,-0.206774074,0.0803,AMG1608,The Carpenters,Rainy Days and Mondays,25437,1711,0.0,0.09,0.121,1.0,0.931,0.991,0.6782985074626866,0.4489535655058044,0.5334328358208955,0.21674108544688112,0.15864745334089597,0.1565458549459191
48,2.124031007751938,11588.48449612403,0.593237037,0.393033333,AMG1608,T. Rex,20th Century Boy,9748,1326,0.02,0.073,0.131,1.0,0.971,0.981,0.6799698162729658,0.4625958005249344,0.5387467191601051,0.21523882254444943,0.15945710913542277,0.16844236592877063
49,1.7963636363636364,4777.029090909091,-0.396103704,0.260225926,AMG1608,The Beach Boys,Surfer Girl,4977,1275,0.01,0.073,0.12,1.0,0.955,0.96,0.6696735849056604,0.46135471698113206,0.5328858490566039,0.2118112569142564,0.16503311433072715,0.16816579566788176
51,1.6227106227106227,47451.34065934066,-0.201240741,0.222014815,AMG1608,Frank Sinatra,The House I Live In,39992,4005,0.0,0.127,0.045,1.0,0.971,0.991,0.6294395604395605,0.4612770800627944,0.5335463108320252,0.2263627629028877,0.16638222775133973,0.16874774623652444
52,0.59375,31679.567708333332,0.471174074,0.425137037,AMG1608,The Who,Won''t Get Fooled Again,44181,15400,0.0,0.123,0.087,1.0,0.945,0.991,0.6191901004304161,0.4740208034433286,0.5311413199426113,0.22880739936432656,0.17414787800807835,0.1735778707514989
53,0.5918367346938775,16049.423469387755,0.394003704,0.307733333,AMG1608,Brinsley Schwarz,Nervous on the Road (But Can''t Stay at Home),8252,14028,0.0,0.073,0.127,1.0,0.931,0.991,0.675921974522293,0.45922452229299365,0.5294140127388536,0.22204048360255274,0.16100566793571877,0.16025896286364336
54,2.024390243902439,550.1829268292682,0.646174074,0.496862963,AMG1608,The Go-Go''s,We Got the Beat,467,1891,0.0,0.073,0.102,1.0,0.96,0.92,0.6307625698324022,0.4575251396648045,0.5260111731843575,0.23188573455298145,0.17680801338151736,0.16434216505129118
55,1.2117647058823529,4524.035294117647,-0.1259,0.022355556,AMG1608,Rod Stewart,Reason to Believe,3067,41616,0.0,0.09,0.081,1.0,0.948,0.966,0.6238440445586976,0.4540171379605827,0.5233033419023135,0.22740743242595227,0.16947816097472948,0.1667030273523692
56,2.369047619047619,1342.297619047619,-0.289740741,0.207462963,AMG1608,Barry Manilow,Looks Like We Made It,1262,5778,0.02,0.127,0.112,1.0,0.941,0.991,0.679926694329184,0.46186721991701246,0.550597510373444,0.21270421868532985,0.16488981149561127,0.1622986366948828
57,0.9386189258312021,346552.75447570335,0.6609,0.529981481,AMG1608,Aqua,Barbie Girl,382515,5050,0.0,0.073,0.113,1.0,0.941,0.991,0.6503263888888889,0.45278273809523806,0.5067708333333334,0.20277597232754646,0.1628361877817209,0.15097830612395802
58,1.3097014925373134,137490.26865671642,0.521985185,0.164840741,AMG1608,The Jam,''A'' Bomb in Wardour Street,119338,5151,0.0,0.127,0.102,1.0,0.959,0.991,0.6008167293233083,0.48585714285714277,0.5292349624060151,0.22749204293243108,0.18401764375536872,0.1734287756550517
59,1.623134328358209,16551.84328358209,-0.486177778,-0.079907407,AMG1608,The Everly Brothers,Love Hurts,13024,32131,0.0,0.09,0.102,1.0,0.948,0.943,0.613592105263158,0.45591635338345865,0.5105281954887217,0.23777970106914254,0.16913824400081529,0.16680980193833014
60,2.0,7018.764568764569,0.094077419,0.259216129,AMG1608,Stevie Wonder,My Cherie Amour,7104,4560,0.01,0.073,0.13,1.0,0.959,0.991,0.6693020625415835,0.4484424484364604,0.5400645375914837,0.20885773747473818,0.1563396912147637,0.16089155468847843
61,1.2980769230769231,10671.73076923077,-0.187719355,-0.107296774,AMG1608,Boy George,The Crying Game,11051,3828,0.0,0.112,0.102,1.0,0.946,0.953,0.6301251292657705,0.4702854188210962,0.5184953464322647,0.22680647221330696,0.16603471669327946,0.16135048501813984
62,2.09375,1288.1015625,0.249133333,0.412993333,AMG1608,Asleep at the Wheel,Choo Choo Ch''Boogie,391,1485,0.0,0.1,0.209,1.0,0.941,0.991,0.647593085106383,0.47110904255319147,0.5287021276595745,0.2049935852135949,0.17520525509055807,0.15965962660858982
63,1.4198473282442747,2573.3702290076335,-0.228276667,-0.32519,AMG1608,The Flying Burrito Brothers,Wild Horses,3769,13695,0.0,0.069,0.102,1.0,0.959,0.991,0.6526100234925607,0.45603915426781527,0.5346225528582615,0.21927212482902853,0.16728478908764904,0.16115538965967544
64,1.3157894736842106,33341.620137299775,0.032836667,-0.18729,AMG1608,Jeff Buckley,Last Goodbye,40559,3570,0.0,0.09,0.081,1.0,0.971,0.981,0.634499292118924,0.46525106182161396,0.5304185936762623,0.23690522139246195,0.16968791889311716,0.17289176572915446
65,1.1654929577464788,19935.549295774646,-0.46997,-0.289746667,AMG1608,Willie Nelson,Blue Eyes Crying in the Rain,10397,7021,0.0,0.082,0.087,1.0,0.971,0.991,0.6586731391585761,0.441245145631068,0.5191933656957929,0.2167946806573256,0.15741618352226566,0.15810983930130848
66,1.724770642201835,339.61467889908255,-0.15528,-0.056813333,AMG1608,Five for Fighting,Superman (It''s Not Easy),367,2701,0.022,0.073,0.102,1.0,0.946,0.938,0.6641244725738398,0.45145147679324893,0.5348945147679325,0.2208613239830356,0.16132365655672914,0.16176642994046606
67,68.46762589928058,23923.97122302158,-0.328996667,0.2584,AMG1608,John Denver,Sunshine on My Shoulders,17517,4005,0.0,0.1,0.081,1.0,0.94,0.953,0.659087487283825,0.4547822990844354,0.5279837232960326,0.22017283637609728,0.16835644168921077,0.16429976001228497
68,1.2913165266106443,46556.86554621849,0.173276667,0.17253,AMG1608,The Beach Boys,Don''t Worry Baby,52212,2701,0.0,0.09,0.113,1.0,0.948,0.991,0.6769330954504906,0.46256289027653874,0.5279206066012488,0.21841007462650633,0.16854452521153485,0.1624420774075758
69,1.2462908011869436,48643.62908011869,-0.487003333,-0.111896667,AMG1608,Lou Reed,Perfect Day,44606,2211,0.0,0.071,0.081,1.0,0.971,0.938,0.6651103327495622,0.4568695271453591,0.5260831873905429,0.2281135610952188,0.16759448669796792,0.16378517036303467
70,1.4155844155844155,36757.24025974026,0.243116667,0.20867,AMG1608,The Shirelles,Will You Love Me Tomorrow,25724,1431,0.02,0.09,0.154,1.0,0.945,0.952,0.6706708860759493,0.4659122965641953,0.5353390596745028,0.2042151429685754,0.16246873835812323,0.15727970833504434
71,0.9883381924198251,25114.274052478133,0.46448,-0.399116667,AMG1608,Quiet Riot,Bang Your Head (Metal Health),22790,4753,0.012,0.082,0.118,1.0,0.965,0.954,0.6482330978809283,0.46375782038345115,0.5271422805247226,0.22004231722118864,0.17036522822090083,0.15564592340687178
72,2.2329749103942653,2060.032258064516,0.32142069,0.214558621,AMG1608,Ornette Coleman,Free Jazz,3241,6555,0.0,0.089,0.087,1.0,0.941,0.966,0.6450733390854184,0.4443563416738568,0.5244193270060397,0.20767784015226304,0.16318704059041242,0.15525765038366224
73,21.182926829268293,22069.670731707316,0.218544828,0.079113793,AMG1608,Archie Shepp,Hambone,6337,4278,0.02,0.16,0.149,1.0,0.945,0.953,0.6558892794376099,0.45609666080843586,0.5429297012302285,0.19963047740289214,0.15659625400053215,0.16100280587644006
74,1.4367816091954022,14999.425287356322,-0.306210345,-0.318451724,AMG1608,The Beach Boys,Caroline No,12392,5151,0.012,0.118,0.102,1.0,0.931,0.991,0.6465265922521339,0.4523086014445174,0.5269304005252792,0.21909882275973153,0.15936172573834329,0.1622688118359438
75,1.0,59798.159183673466,0.607996552,0.251793103,AMG1608,The Bangles,Walk Like an Egyptian,46431,3570,0.0,0.082,0.045,1.0,0.959,0.991,0.6436578581363004,0.44370514603616135,0.510212795549374,0.20954202559817173,0.16181902737231177,0.15754366438235723
76,1.9333333333333333,184.2,-0.032544828,0.05487931,AMG1608,Loretta Lynn,Coal Miner''s Daughter,62,8515,0.041,0.09,0.087,1.0,0.849,0.943,0.7127926829268292,0.4381910569105691,0.5524918699186993,0.1904271077730619,0.1488109336054009,0.16546339978474353
77,0.9810725552050473,12254.81072555205,0.405593103,0.012624138,AMG1608,The Small Faces,Lazy Sunday,12322,5253,0.0,0.123,0.096,1.0,0.951,0.973,0.6579600977198697,0.44903420195439736,0.5161490228013028,0.21107722516540606,0.16865000810892636,0.1615461251570013
78,1.5,83.5625,-0.406503448,-0.292334483,AMG1608,Lisa Germano,Geek the Girl,16,666,0.0,0.112,0.213,0.98,0.844,0.905,0.6913258426966292,0.46333707865168544,0.5562134831460674,0.20111393058305504,0.16370080411727206,0.1654274402811006
79,1.7106109324758842,12589.980707395498,0.575058621,0.513182759,AMG1608,Bobby Darin,Splish Splash,9330,5356,0.0,0.09,0.12,1.0,0.935,0.972,0.6187863330125121,0.4644263715110683,0.5033792107795957,0.21992792339613013,0.1806647170797747,0.1601839639396615
80,1.4711538461538463,2976.5865384615386,0.087044828,-0.030613793,AMG1608,Bruce Springsteen,Darkness on the Edge of Town,2296,8128,0.0,0.073,0.087,1.0,0.948,0.937,0.6328912671232877,0.4555898972602739,0.5174683219178082,0.2242017912057886,0.1614484527019455,0.15849419103833787
81,1.3046875,13203.94921875,0.224351724,-0.117262069,AMG1608,Gene,For the Dead,8732,3570,0.012,0.09,0.113,1.0,0.96,0.938,0.6233040685224839,0.45963276231263384,0.5155963597430407,0.2230201535756352,0.17050606548782513,0.16896451813838134
82,2.3271604938271606,814.7098765432099,-0.396989655,-0.28627931,AMG1608,Little Feat,Sailin'' Shoes,399,1830,0.02,0.073,0.131,1.0,0.971,0.922,0.649522641509434,0.46088301886792454,0.536132075471698,0.2169432784504809,0.18142597706869448,0.16226329716901677
83,1.4587155963302751,7514.651376146789,0.205075862,0.162658621,AMG1608,Sam Cooke,Touch the Hem of His Garment,3116,2775,0.01,0.073,0.087,1.0,0.96,0.991,0.6383225806451612,0.470151103565365,0.5223938879456708,0.2293128032865851,0.17169602921619942,0.16551558601618138
84,4.236666666666666,30890.066666666666,0.383023077,0.219119231,AMG1608,Z.Z. Hill,Someone Else Is Steppin'' In,24451,2346,0.0,0.046,0.12,1.0,0.963,0.981,0.65657903930131,0.4480777292576419,0.5155100436681223,0.2125257390766005,0.16656289389960136,0.15866807432459662
85,0.7640845070422535,40148.05281690141,0.345626923,-0.300473077,AMG1608,Dr. Dre,Let Me Ride,24156,25651,0.0,0.091,0.102,1.0,0.952,0.944,0.6195095785440613,0.4558646232439336,0.513625798212005,0.21702695177825207,0.17095806327593513,0.1581154979409036
86,1.311764705882353,3260.576470588235,-0.027161538,-0.180323077,AMG1608,R.E.M.,Fall on Me,2084,3403,0.02,0.073,0.131,1.0,0.94,0.991,0.659089932885906,0.4512778523489933,0.5359906040268456,0.21114113589444516,0.15744805204306464,0.16106818721616756
87,1.5194805194805194,4974.3948051948055,0.252053846,0.141223077,AMG1608,Fats Domino,The Fat Man,8919,6328,0.0,0.09,0.102,1.0,0.959,0.923,0.6455699685534592,0.45404559748427675,0.5249080188679245,0.21176941012049927,0.166535502071815,0.1640805204218647
88,12.9,1159444.0545454544,-0.202680769,0.271969231,AMG1608,Miles Davis,Don''t Blame Me,581433,1770,0.0,0.157,0.113,1.0,0.952,0.991,0.6274674457429049,0.46651252086811346,0.5112854757929883,0.22695954258830572,0.1694315582664906,0.1636973826394577
89,0.44086021505376344,612057.5,0.440703846,0.248788462,AMG1608,Buzzcocks,Everybody''s Happy Nowadays,235890,6328,0.0,0.125,0.081,1.0,0.959,0.991,0.6242755102040817,0.4537670068027211,0.522171768707483,0.23830933245290983,0.166518826945519,0.1613686756816345
90,0.8699690402476781,4960.204334365325,-0.377388462,0.269284615,AMG1608,Johnny Ace,Pledging My Love,4730,3240,0.0,0.123,0.087,1.0,0.949,0.991,0.627331550802139,0.46950089126559713,0.533336898395722,0.2287572808551624,0.16808567040381955,0.16810806030557376
91,2.9872611464968153,2348.4012738853503,0.453707692,-0.392992308,AMG1608,Bikini Kill,Suck My Left One,3139,7750,0.0,0.118,0.087,1.0,0.971,0.973,0.6141678765880217,0.4706179673321234,0.5110353901996371,0.22840864383073403,0.17920300942496337,0.1573481524249813
92,1.902061855670103,713.9639175257732,-0.083103846,0.175392308,AMG1608,Scott Walker,Montague Terrace (In Blue),976,3240,0.012,0.073,0.131,1.0,0.948,0.991,0.6420687898089172,0.463371974522293,0.5368993630573249,0.21237945045651696,0.16842771334235362,0.17370367922302105
93,0.6688963210702341,17081.505016722407,-0.275946154,0.202230769,AMG1608,The Beach Boys,In My Room,12990,17391,0.0,0.082,0.087,1.0,0.971,0.954,0.6410224999999999,0.46838583333333333,0.5160266666666666,0.22468229147807028,0.17632007620716453,0.16247478060969142
94,1.645320197044335,7930.84236453202,-0.443261538,0.358219231,AMG1608,Frank Sinatra,The Christmas Song,2349,3003,0.0,0.1,0.113,1.0,0.971,0.93,0.6627492492492493,0.45941441441441444,0.5357327327327327,0.21069203954053725,0.16418822694426108,0.16777804182292294
95,1.0931034482758621,9778.631034482758,0.098419231,-0.029415385,AMG1608,Liz Phair,Fuck and Run,19780,3240,0.0,0.09,0.087,1.0,0.959,0.991,0.6546410442349528,0.4684227701232777,0.5353437273386512,0.2261136755689827,0.17187855714755382,0.1733413268176514
96,1.086092715231788,10778.26821192053,0.380261538,0.457319231,AMG1608,The McCoys,Hang on Sloopy,15762,8385,0.0,0.115,0.087,1.0,0.952,0.991,0.6430026737967914,0.4583589572192513,0.5249298128342246,0.20592308852456265,0.17058460222139712,0.16045896469628323
97,3.6129032258064515,5834.439882697947,-0.159407692,-0.303065385,AMG1608,The Beatles,Revolution 9,15755,5671,0.0,0.09,0.096,1.0,0.959,0.981,0.6097066666666666,0.4581009523809524,0.5076266666666667,0.22883322748098553,0.16689342682986602,0.15917951462843294
98,2.1082089552238807,28611.42910447761,-0.091830769,0.005896154,AMG1608,Neil Young,Down by the River,21739,3081,0.0,0.09,0.102,1.0,0.952,0.943,0.6524583657587549,0.45507859922178995,0.5280871595330741,0.21443654890590125,0.16682716974466263,0.16592811808845773
99,1.9166666666666667,25896.551587301587,0.148915385,0.068423077,AMG1608,The Buckinghams,Kind of a Drag,24435,1431,0.0,0.13,0.148,1.0,0.971,0.953,0.6565441657579062,0.45972955288985823,0.5319509269356597,0.21192588373747875,0.16555168103321133,0.16006377274281608
